0.0,4.0,0.0,0.0,1.0,0.0,0.0,15.0
4.0,4.0,0.0,0.0,0.125,0.0,0.0,0.875
8.0,8.0,0.0,0.0,1.0,-125.0,-125.0,125.0
16.0,8.0,0.0,0.0,1.0,-125.0,-125.0,125.0
24.0,16.0,0.0,0.0,0.125,0.0,0.0,8031.875
40.0,8.0,0.0,0.0,1.0,0.0,0.0,255.0
48.0,4.0,0.0,0.0,1.0,0.0,0.0,15.0
56.0,8.0,0.0,0.0,1.0,-125.0,-125.0,125.0
